Info 0    [11:53:22.206] Starting TS Server
Info 12470[12:55:48.876] Returning an empty list because completion was requested in an invalid position.
Info 12471[12:55:48.878] getCompletionData: Get current token: 0.012039999477565289
Info 12472[12:55:48.878] getCompletionData: Is inside comment: 0.002460000105202198
Info 12473[12:55:48.878] getCompletionData: Get previous token: 0.1446780003607273
Info 12474[12:55:48.878] getCompletionsAtPosition: isCompletionListBlocker: 0.013670000247657299
Info 12475[12:55:48.878] Returning an empty list because completion was requested in an invalid position.
Info 12476[12:55:48.880] getCompletionData: Get current token: 0.012469999492168427
Info 12477[12:55:48.880] getCompletionData: Is inside comment: 0.002319999970495701
Info 12478[12:55:48.880] getCompletionData: Get previous token: 0.028920000419020653
Info 12479[12:55:48.880] getCompletionsAtPosition: isCompletionListBlocker: 0.012929999269545078
Info 12480[12:55:48.880] Returning an empty list because completion was requested in an invalid position.
Info 12481[12:55:49.022] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12482[12:55:49.027] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1162 structureChanged: false structureIsReused:: Completely Elapsed: 4.659552999772131ms
Info 12483[12:55:49.027] Different program with same set of files
Info 12484[12:55:49.027] getCompletionData: Get current token: 0.014099999330937862
Info 12485[12:55:49.027] getCompletionData: Is inside comment: 0.002630000002682209
Info 12486[12:55:49.027] getCompletionData: Get previous token: 0.035230000503361225
Info 12487[12:55:49.027] getCompletionsAtPosition: isCompletionListBlocker: 0.012389999814331532
Info 12488[12:55:49.027] Returning an empty list because completion was requested in an invalid position.
Info 12489[12:55:49.030] getCompletionData: Get current token: 0.014229999855160713
Info 12490[12:55:49.030] getCompletionData: Is inside comment: 0.002550000324845314
Info 12491[12:55:49.030] getCompletionData: Get previous token: 0.02930899988859892
Info 12492[12:55:49.030] getCompletionsAtPosition: isCompletionListBlocker: 0.012969999574124813
Info 12493[12:55:49.030] Returning an empty list because completion was requested in an invalid position.
Info 12494[12:55:49.032] getCompletionData: Get current token: 0.014380000531673431
Info 12495[12:55:49.032] getCompletionData: Is inside comment: 0.0026500001549720764
Info 12496[12:55:49.032] getCompletionData: Get previous token: 0.03576999995857477
Info 12497[12:55:49.032] getCompletionsAtPosition: isCompletionListBlocker: 0.011638999916613102
Info 12498[12:55:49.032] Returning an empty list because completion was requested in an invalid position.
Info 12499[12:55:49.118] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12500[12:55:49.124] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1163 structureChanged: false structureIsReused:: Completely Elapsed: 5.815414999611676ms
Info 12501[12:55:49.124] Different program with same set of files
Info 12502[12:55:49.125] getCompletionData: Get current token: 0.01230000052601099
Info 12503[12:55:49.125] getCompletionData: Is inside comment: 0.0026000002399086952
Info 12504[12:55:49.125] getCompletionData: Get previous token: 0.036720000207424164
Info 12505[12:55:49.125] getCompletionsAtPosition: isCompletionListBlocker: 0.012210000306367874
Info 12506[12:55:49.125] Returning an empty list because completion was requested in an invalid position.
Info 12507[12:55:49.128] getCompletionData: Get current token: 0.014550000429153442
Info 12508[12:55:49.128] getCompletionData: Is inside comment: 0.002538999542593956
Info 12509[12:55:49.128] getCompletionData: Get previous token: 0.0358299994841218
Info 12510[12:55:49.128] getCompletionsAtPosition: isCompletionListBlocker: 0.010780000127851963
Info 12511[12:55:49.128] Returning an empty list because completion was requested in an invalid position.
Info 12512[12:55:49.130] getCompletionData: Get current token: 0.011500000022351742
Info 12513[12:55:49.130] getCompletionData: Is inside comment: 0.00215000007301569
Info 12514[12:55:49.130] getCompletionData: Get previous token: 0.02828000020235777
Info 12515[12:55:49.130] getCompletionsAtPosition: isCompletionListBlocker: 0.008559999987483025
Info 12516[12:55:49.130] Returning an empty list because completion was requested in an invalid position.
Info 12517[12:55:49.309] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12518[12:55:49.314] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1164 structureChanged: false structureIsReused:: Completely Elapsed: 4.671054000034928ms
Info 12519[12:55:49.314] Different program with same set of files
Info 12520[12:55:49.314] getCompletionData: Get current token: 0.013749999925494194
Info 12521[12:55:49.314] getCompletionData: Is inside comment: 0.002580000087618828
Info 12522[12:55:49.314] getCompletionData: Get previous token: 0.036279999651014805
Info 12523[12:55:49.315] getCompletionsAtPosition: isCompletionListBlocker: 0.013530000112950802
Info 12524[12:55:49.315] Returning an empty list because completion was requested in an invalid position.
Info 12525[12:55:49.318] getCompletionData: Get current token: 0.011560000479221344
Info 12526[12:55:49.318] getCompletionData: Is inside comment: 0.0021799998357892036
Info 12527[12:55:49.318] getCompletionData: Get previous token: 0.02889000065624714
Info 12528[12:55:49.318] getCompletionsAtPosition: isCompletionListBlocker: 0.012889999896287918
Info 12529[12:55:49.318] Returning an empty list because completion was requested in an invalid position.
Info 12530[12:55:49.322] getCompletionData: Get current token: 0.012160000391304493
Info 12531[12:55:49.322] getCompletionData: Is inside comment: 0.0028300005942583084
Info 12532[12:55:49.322] getCompletionData: Get previous token: 0.031240000389516354
Info 12533[12:55:49.322] getCompletionsAtPosition: isCompletionListBlocker: 0.014310000464320183
Info 12534[12:55:49.322] Returning an empty list because completion was requested in an invalid position.
Info 12535[12:55:49.374] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12536[12:55:49.382] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1165 structureChanged: false structureIsReused:: Completely Elapsed: 7.927338999696076ms
Info 12537[12:55:49.382] Different program with same set of files
Info 12538[12:55:49.382] getCompletionData: Get current token: 0.013260000385344028
Info 12539[12:55:49.382] getCompletionData: Is inside comment: 0.0024099992588162422
Info 12540[12:55:49.382] getCompletionData: Get previous token: 0.0352590000256896
Info 12541[12:55:49.382] getCompletionsAtPosition: isCompletionListBlocker: 0.012229999527335167
Info 12542[12:55:49.382] Returning an empty list because completion was requested in an invalid position.
Info 12543[12:55:49.387] getCompletionData: Get current token: 0.015230000019073486
Info 12544[12:55:49.387] getCompletionData: Is inside comment: 0.0032399995252490044
Info 12545[12:55:49.387] getCompletionData: Get previous token: 0.03575000073760748
Info 12546[12:55:49.387] getCompletionsAtPosition: isCompletionListBlocker: 0.015798999927937984
Info 12547[12:55:49.387] Returning an empty list because completion was requested in an invalid position.
Info 12548[12:55:49.388] getCompletionData: Get current token: 0.014270000159740448
Info 12549[12:55:49.388] getCompletionData: Is inside comment: 0.0025100000202655792
Info 12550[12:55:49.388] getCompletionData: Get previous token: 0.0410989997908473
Info 12551[12:55:49.388] getCompletionsAtPosition: isCompletionListBlocker: 0.0076600005850195885
Info 12552[12:55:49.388] Returning an empty list because completion was requested in an invalid position.
Info 12553[12:55:49.444] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12554[12:55:49.454] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1166 structureChanged: false structureIsReused:: Completely Elapsed: 9.902661999687552ms
Info 12555[12:55:49.454] Different program with same set of files
Info 12556[12:55:49.454] getCompletionData: Get current token: 0.024589999578893185
Info 12557[12:55:49.454] getCompletionData: Is inside comment: 0.004689999856054783
Info 12558[12:55:49.454] getCompletionData: Get previous token: 0.07046900037676096
Info 12559[12:55:49.454] getCompletionsAtPosition: isCompletionListBlocker: 0.019460000097751617
Info 12560[12:55:49.454] Returning an empty list because completion was requested in an invalid position.
Info 12561[12:55:49.458] getCompletionData: Get current token: 0.009510000236332417
Info 12562[12:55:49.458] getCompletionData: Is inside comment: 0.0018199998885393143
Info 12563[12:55:49.458] getCompletionData: Get previous token: 0.02691000048071146
Info 12564[12:55:49.458] getCompletionsAtPosition: isCompletionListBlocker: 0.009999999776482582
Info 12565[12:55:49.458] Returning an empty list because completion was requested in an invalid position.
Info 12566[12:55:49.460] getCompletionData: Get current token: 0.011649999767541885
Info 12567[12:55:49.460] getCompletionData: Is inside comment: 0.0021900003775954247
Info 12568[12:55:49.460] getCompletionData: Get previous token: 0.029279999434947968
Info 12569[12:55:49.460] getCompletionsAtPosition: isCompletionListBlocker: 0.00926000066101551
Info 12570[12:55:49.460] Returning an empty list because completion was requested in an invalid position.
Info 12571[12:55:49.977] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12572[12:55:49.977] Elapsed:: 0.043369999155402184ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12573[12:55:49.978] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12574[12:55:49.978] Elapsed:: 0.03916900046169758ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12575[12:56:03.009] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12576[12:56:03.009] Elapsed:: 0.03189900051802397ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 12577[12:56:03.213] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12578[12:56:03.223] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1167 structureChanged: false structureIsReused:: Completely Elapsed: 10.5802670000121ms
Info 12579[12:56:03.223] Different program with same set of files
Info 12580[12:56:04.124] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12581[12:56:04.132] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1168 structureChanged: false structureIsReused:: Completely Elapsed: 8.237325999885798ms
Info 12582[12:56:04.132] Different program with same set of files
Info 12583[12:56:05.676] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12584[12:56:05.685] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1169 structureChanged: false structureIsReused:: Completely Elapsed: 9.370326000265777ms
Info 12585[12:56:05.686] Different program with same set of files
Info 12586[12:56:08.707] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12587[12:56:08.718] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1170 structureChanged: false structureIsReused:: Completely Elapsed: 11.164563000202179ms
Info 12588[12:56:08.718] Different program with same set of files
Info 12589[12:56:10.323] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12590[12:56:10.332] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1171 structureChanged: false structureIsReused:: Completely Elapsed: 9.32998700067401ms
Info 12591[12:56:10.332] Different program with same set of files
Info 12592[12:56:10.838] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12593[12:56:10.848] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1172 structureChanged: false structureIsReused:: Completely Elapsed: 9.511324999853969ms
Info 12594[12:56:10.848] Different program with same set of files
Info 12595[12:56:12.662] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 12596[12:56:12.668] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1173 structureChanged: false structureIsReused:: Completely Elapsed: 6.342040999792516ms
Info 12597[12:56:12.668] Different program with same set of files
Info 12598[12:56:12.669] getCompletionData: Get current token: 0.012110000476241112
Info 12599[12:56:12.669] getCompletionData: Is inside comment: 0.003200000151991844
